Year,Name,Female,Male
1882,Travis,0,10
1882,Allison,0,9
1882,Beverly,0,9
1882,Brooks,0,9
1882,Dean,0,9
1882,Eric,0,9
1882,Jule,0,9
1882,Lindsay,0,9
1882,Lonie,0,9
1882,Tracy,0,9
1882,Bailey,0,8
1882,Hollis,0,8
1882,Larry,0,8
1882,Lindsey,0,8
1882,Reese,0,8
1882,Ashley,0,7
1882,Billy,0,7
1882,Campbell,0,7
1882,Dale,0,7
1882,Hilary,0,7
1882,Ivory,0,7
1882,Shelly,0,7
1882,Terry,0,7
1882,Tommy,0,7
1882,Unknown,0,7
1882,Alan,0,6
1882,Alexis,0,6
1882,Arlie,0,6
1882,Cameron,0,6
1882,Cooper,0,6
1882,Kirby,0,6
1882,Lane,0,6
1882,Lesley,0,6
1882,Reece,0,6
1882,Rene,0,6
1882,Todd,0,6
1882,Bradley,0,5
1882,Ellery,0,5
1882,Erie,0,5
1882,Garnet,0,5
1882,Harlow,0,5
1882,Harper,0,5
1882,Hayden,0,5
1882,Hollie,0,5
1882,Kay,0,5
1882,Kelley,0,5
1882,Lamar,0,5
1882,Leigh,0,5
1882,Merritt,0,5
1882,Rudy,0,5
1882,Schuyler,0,5
1882,Toby,0,5
1882,Val,0,5
1883,Mary,8012,32
1883,Anna,3306,16
1883,Emma,2367,7
1883,Elizabeth,2255,13
1883,Margaret,1881,13
1883,Annie,1589,8
1883,Clara,1548,9
1883,Alice,1488,6
1883,Sarah,1359,7
1883,Grace,1307,0
1883,Florence,1298,11
1883,Martha,1255,9
1883,Laura,1183,0
1883,Ethel,1132,0
1883,Carrie,1108,0
1883,Lillian,907,6
1883,Pearl,886,57
1883,Eva,879,0
1883,Rose,877,5
1883,Julia,875,0
1883,Helen,862,5
1883,Catherine,853,0
1883,Louise,847,7
1883,Jessie,833,151
1883,Edna,823,6
1883,Frances,710,17
1883,Marie,622,0
1883,Katherine,583,0
1883,Rosa,507,0
1883,Nancy,412,0
1883,Ruth,387,0
1883,Alma,359,10
1883,Emily,342,0
1883,Susan,322,0
1883,Kathryn,290,0
1883,Amanda,287,0
1883,Willie,264,474
1883,Irene,260,0
1883,Ollie,249,61
1883,Jane,247,0
1883,Rebecca,244,0
1883,Theresa,241,0
1883,Virginia,234,0
1883,Augusta,213,0
1883,Ora,212,65
1883,Amy,209,0
1883,Marion,184,163
1883,Mildred,183,0
1883,Sara,183,0
1883,Rachel,174,0
1883,Ann,167,0
1883,Ruby,163,0
1883,Allie,146,24
1883,Lou,142,11
1883,Dorothy,141,0
1883,Maria,141,0
1883,Essie,139,0
1883,Evelyn,139,0
1883,Barbara,135,0
1883,Winifred,125,0
1883,Hazel,123,0
1883,Betty,120,0
1883,Victoria,110,0
1883,Eunice,106,0
1883,Christine,103,0
1883,Isabel,83,0
1883,Jean,83,19
1883,Lois,76,0
1883,Gladys,71,0
1883,Bernice,69,7
1883,Christina,69,0
1883,Gussie,68,0
1883,Cynthia,66,0
1883,Teresa,64,0
1883,Hallie,62,7
1883,Carolyn,58,0
1883,Lee,55,388
1883,Francis,54,285
1883,Linda,49,0
1883,Norma,49,0
1883,Marian,47,0
1883,Ivy,44,7
1883,Janet,44,0
1883,Melissa,42,0
1883,John,40,8894
1883,William,40,8387
1883,Claire,38,0
1883,Georgie,34,0
1883,Vivian,33,7
1883,Alpha,32,11
1883,Frankie,31,0
1883,Fay,28,15
1883,Artie,27,7
1883,Cleo,26,0
1883,Louie,26,42
1883,James,25,5223
1883,Ellie,24,7
1883,Julie,24,0
1883,June,24,6
1883,Cecil,23,51
1883,Angela,22,0
1883,Clare,22,12
1883,Eddie,22,125
1883,George,22,4736
1883,Johnnie,22,48
1883,Bonnie,21,0
1883,Donna,21,0
1883,Doris,21,0
1883,Kathleen,21,0
1883,Tommie,21,10
1883,Jimmie,20,26
1883,Patsy,20,0
1883,Corrie,19,0
1883,Lennie,19,6
1883,Antonia,18,0
1883,Charles,18,4826
1883,Ira,18,239
1883,Shirley,18,13
1883,Donnie,17,0
1883,Frank,17,2986
1883,Joseph,17,2515
1883,Samantha,17,0
1883,Deborah,16,0
1883,Joe,16,607
1883,Judith,15,0
1883,Merle,15,23
1883,Odie,15,7
1883,Audrey,14,0
1883,Dolores,14,0
1883,Lonie,14,5
1883,Clyde,13,336
1883,Dell,13,11
1883,Henry,12,2383
1883,Laurel,12,0
1883,Albert,11,1496
1883,Camille,11,0
1883,Clifford,11,138
1883,Robert,11,2334
1883,Charlie,10,643
1883,Diana,10,0
1883,Fred,10,1502
1883,Ray,10,202
1883,Vernie,10,0
1883,Claudie,9,0
1883,Connie,9,7
1883,Jewel,9,0
1883,Jo,9,0
1883,Lonnie,9,91
1883,Louis,9,796
1883,Robbie,9,0
1883,Sidney,9,165
1883,Beryl,8,0
1883,Carmen,8,0
1883,Gail,8,0
1883,Ocie,8,10
1883,Ara,7,0
1883,Courtney,7,0
1883,Dana,7,6
1883,Edward,7,2250
1883,Ellis,7,73
1883,Erie,7,0
1883,Isa,7,0
1883,Leslie,7,120
1883,Ossie,7,0
1883,Theo,7,14
1883,Alva,6,72
1883,Augustine,6,9
1883,Bennie,6,21
1883,Carlie,6,0
1883,David,6,734
1883,Dee,6,22
1883,Earlie,6,0
1883,Eugene,6,325
1883,Harry,6,2110
1883,Jesse,6,584
1883,Jessica,6,0
1883,Joan,6,0
1883,Joyce,6,0
1883,Justine,6,0
1883,Perry,6,133
1883,Thelma,6,0
1883,Arie,5,0
1883,Arlie,5,14
1883,Arthur,5,1591
1883,Bobbie,5,0
1883,Glenn,5,65
1883,Guadalupe,5,0
1883,Ivey,5,0
1883,Jodie,5,5
1883,Walter,5,1705
1883,Thomas,0,2316
1883,Samuel,0,937
1883,Clarence,0,837
1883,Richard,0,649
1883,Ernest,0,641
1883,Andrew,0,623
1883,Daniel,0,615
1883,Oscar,0,607
1883,Roy,0,556
1883,Benjamin,0,508
1883,Carl,0,480
1883,Sam,0,476
1883,Alfred,0,457
1883,Peter,0,450
1883,Frederick,0,438
1883,Howard,0,429
1883,Elmer,0,423
1883,Herbert,0,422
1883,Earl,0,389
1883,Ralph,0,385
1883,Martin,0,377
1883,Paul,0,358
1883,Jacob,0,356
1883,Michael,0,307
1883,Edwin,0,299
1883,Lawrence,0,282
1883,Charley,0,254
1883,Jack,0,242
1883,Raymond,0,233
1883,Floyd,0,217
1883,Patrick,0,213
1883,August,0,209
1883,Leonard,0,200
1883,Alexander,0,187
1883,Allen,0,175
1883,Archie,0,166
1883,Philip,0,166
1883,Anthony,0,143
1883,Leroy,0,143
1883,Leo,0,142
1883,Leon,0,140
1883,Stephen,0,140
1883,Calvin,0,122
1883,Alex,0,120
1883,Lester,0,116
1883,Alvin,0,113
1883,Dennis,0,112
1883,Harold,0,108
1883,Adam,0,107
1883,Jerry,0,107
1883,Norman,0,106
1883,Aaron,0,105
1883,Wesley,0,104
1883,Victor,0,99
1883,Jay,0,97
1883,Melvin,0,96
1883,Nathan,0,93
1883,Elijah,0,92
1883,Phillip,0,92
1883,Mark,0,91
1883,Christopher,0,89
1883,Maurice,0,89
1883,Matthew,0,86
1883,Noah,0,81
1883,Marshall,0,79
1883,Jose,0,74
1883,Manuel,0,74
1883,Marvin,0,71
1883,Nicholas,0,71
1883,Virgil,0,70
1883,Stanley,0,68
1883,Russell,0,67
1883,Harley,0,63
1883,Timothy,0,62
1883,Asa,0,61
1883,Joshua,0,55
1883,Don,0,54
1883,Curtis,0,53
1883,Donald,0,52
1883,Joel,0,51
1883,Bruce,0,50
1883,Christian,0,50
1883,Juan,0,50
1883,Nathaniel,0,49
1883,Julian,0,48
1883,Chris,0,47
1883,Scott,0,47
1883,Monroe,0,46
1883,Vernon,0,46
1883,Riley,0,45
1883,Andy,0,43
1883,Austin,0,43
1883,Emery,0,43
1883,Vincent,0,43
1883,Elisha,0,42
1883,Emory,0,38
1883,Marcus,0,38
1883,Jerome,0,36
1883,Douglas,0,33
1883,Lynn,0,33
1883,Tony,0,32
1883,Carroll,0,31
1883,Van,0,31
1883,Antonio,0,30
1883,Mitchell,0,30
1883,Ezra,0,28
1883,Spencer,0,28
1883,Glen,0,27
1883,Taylor,0,27
1883,Elliott,0,26
1883,Kenneth,0,26
1883,Wayne,0,25
1883,Roger,0,24
1883,Sandy,0,23
1883,Carlos,0,22
1883,Loren,0,22
1883,Madison,0,22
1883,Royal,0,21
1883,Addison,0,20
1883,Aubrey,0,20
1883,Emerson,0,20
1883,Logan,0,20
1883,Merrill,0,20
1883,Pat,0,20
1883,Sterling,0,20
1883,Carey,0,19
1883,Dallas,0,19
1883,Morgan,0,19
1883,Evan,0,18
1883,Israel,0,18
1883,Jules,0,18
1883,Jonathan,0,17
1883,Jordan,0,17
1883,Raleigh,0,17
1883,Sol,0,16
1883,Valentine,0,16
1883,Clair,0,15
1883,Johnie,0,15
1883,Adrian,0,14
1883,Avery,0,14
1883,Johnny,0,14
1883,Blaine,0,13
1883,Gerald,0,13
1883,Jason,0,13
1883,Micheal,0,13
1883,Otha,0,13
1883,Steven,0,13
1883,Troy,0,13
1883,Allison,0,12
1883,Dean,0,12
1883,Hollis,0,12
1883,Jesus,0,12
1883,Kelly,0,12
1883,Larry,0,12
1883,Lindsey,0,12
1883,Mason,0,12
1883,Randall,0,12
1883,Carter,0,11
1883,Dale,0,11
1883,Drew,0,11
1883,Eric,0,11
1883,Rodney,0,11
1883,Sydney,0,11
1883,Tommy,0,11
1883,Beverly,0,10
1883,Cary,0,10
1883,Gabriel,0,10
1883,Gene,0,10
1883,Harper,0,10
1883,Hollie,0,10
1883,Reece,0,10
1883,Terry,0,10
1883,Ashley,0,9
1883,Bennett,0,9
1883,Collins,0,9
1883,Merritt,0,9
1883,Travis,0,9
1883,Bailey,0,8
1883,Bradley,0,8
1883,Brady,0,8
1883,Jewell,0,8
1883,Kirby,0,8
1883,Luis,0,8
1883,Odell,0,8
1883,Parker,0,8
1883,Reese,0,8
1883,Rene,0,8
1883,Shelby,0,8
1883,Bernie,0,7
1883,Ellison,0,7
1883,Finley,0,7
1883,Ivory,0,7
1883,Jimmy,0,7
1883,Lacy,0,7
1883,Murphy,0,7
1883,Paris,0,7
1883,Unknown,0,7
1883,Ashton,0,6
1883,Bryan,0,6
1883,Cameron,0,6
1883,Freddie,0,6
1883,Hilary,0,6
1883,Hunter,0,6
1883,Larkin,0,6
1883,Quincy,0,6
1883,Ronald,0,6
1883,Tracy,0,6
1883,Blair,0,5
1883,Blake,0,5
1883,Chance,0,5
1883,Gale,0,5
1883,Gay,0,5
1883,Golden,0,5
1883,Harlow,0,5
1883,Joy,0,5
1883,Lesley,0,5
1883,Meredith,0,5
1883,Michel,0,5
1883,Noel,0,5
1883,Schuyler,0,5
1884,Mary,9217,36
1884,Anna,3860,20
1884,Emma,2587,9
1884,Elizabeth,2549,16
1884,Margaret,2142,10
1884,Clara,1852,12
1884,Annie,1739,0
1884,Alice,1732,0
1884,Florence,1570,18
1884,Grace,1525,10
1884,Sarah,1518,6
1884,Martha,1443,0
1884,Ethel,1386,7
1884,Laura,1246,0
1884,Carrie,1245,5
1884,Pearl,1138,62
1884,Lillian,1109,6
1884,Rose,1060,5
1884,Helen,986,0
1884,Louise,962,5
1884,Edna,957,6
1884,Julia,935,7
1884,Eva,929,0
1884,Jessie,888,177
1884,Catherine,874,7
1884,Frances,789,16
1884,Marie,746,0
1884,Katherine,671,0
1884,Rosa,607,0
1884,Nancy,520,0
1884,Alma,480,0
1884,Ruth,442,0
1884,Emily,364,0
1884,Kathryn,344,0
1884,Amanda,337,0
1884,Willie,332,578
1884,Susan,326,0
1884,Irene,324,0
1884,Jane,295,0
1884,Rebecca,278,0
1884,Ollie,275,81
1884,Virginia,263,0
1884,Ora,251,68
1884,Mildred,247,0
1884,Ruby,244,0
1884,Theresa,240,0
1884,Rachel,230,0
1884,Augusta,217,0
1884,Ann,214,0
1884,Hazel,209,0
1884,Amy,205,0
1884,Sara,197,0
1884,Barbara,193,0
1884,Maria,190,0
1884,Marion,181,184
1884,Evelyn,170,0
1884,Dorothy,163,0
1884,Allie,148,26
1884,Essie,148,0
1884,Lou,146,10
1884,Winifred,146,0
1884,Betty,144,0
1884,Christine,129,0
1884,Victoria,124,0
1884,Eunice,112,0
1884,Jean,103,25
1884,Isabel,102,0
1884,Gladys,92,0
1884,Lois,84,0
1884,Bernice,83,0
1884,Christina,83,0
1884,Teresa,78,0
1884,Carolyn,75,0
1884,Hallie,69,7
1884,Gussie,62,5
1884,Marian,61,5
1884,Cynthia,59,0
1884,Francis,56,340
1884,Lee,48,435
1884,Melissa,48,0
1884,Ivy,47,8
1884,Georgie,45,0
1884,June,43,10
1884,Frankie,42,0
1884,Norma,42,0
1884,George,40,4961
1884,Janet,40,0
1884,John,40,9388
1884,Fay,39,20
1884,Clare,38,10
1884,Artie,37,10
1884,William,34,8897
1884,Claire,33,0
1884,James,33,5693
1884,Johnnie,33,46
1884,Linda,33,0
1884,Vivian,33,12
1884,Bonnie,32,7
1884,Jimmie,32,26
1884,Lennie,32,0
1884,Julie,31,0
1884,Antonia,30,0
1884,Cleo,30,6
1884,Ellie,28,6
1884,Alpha,27,12
1884,Kathleen,27,0
1884,Audrey,25,0
1884,Eddie,25,179
1884,Doris,23,0
1884,Cecil,22,73
1884,Clyde,22,345
1884,Donna,22,0
1884,Ocie,22,6
1884,Ray,22,232
1884,Frank,21,3218
1884,Patsy,21,0
1884,Angela,20,0
1884,Charles,19,4802
1884,Judith,19,0
1884,Louie,19,44
1884,Ara,18,0
1884,Corrie,18,0
1884,Shirley,18,11
1884,Bennie,17,51
1884,Connie,17,9
1884,Ira,17,284
1884,Claudie,16,0
1884,Merle,16,19
1884,Samantha,16,0
1884,Theo,16,7
1884,Diana,15,0
1884,Harry,15,2323
1884,Leslie,15,125
1884,Beryl,14,0
1884,Carmen,14,0
1884,Jesse,14,670
1884,Jessica,14,0
1884,Deborah,13,0
1884,Dolores,13,0
1884,Guadalupe,13,7
1884,Vernie,13,0
1884,Erie,12,5
1884,Isa,12,0
1884,Joe,12,759
1884,Crystal,11,0
1884,Dell,11,16
1884,Donnie,11,0
1884,Henry,11,2474
1884,Joan,11,0
1884,Johnie,11,28
1884,Sidney,11,142
1884,Tommie,11,21
1884,Dana,10,11
1884,Fred,10,1638
1884,Thomas,10,2572
1884,Adell,9,0
1884,Alva,9,62
1884,Arie,9,0
1884,Edward,9,2439
1884,Jodie,9,0
1884,Joseph,9,2707
1884,Maxie,9,0
1884,Ossie,9,6
1884,Arlie,8,15
1884,Carol,8,5
1884,Dee,8,27
1884,Delma,8,0
1884,Gail,8,0
1884,Golden,8,5
1884,Laurie,8,0
1884,Andrea,7,0
1884,Arthur,7,1690
1884,Camille,7,0
1884,Charlie,7,746
1884,Clifford,7,150
1884,Freddie,7,8
1884,Garnet,7,0
1884,Jo,7,0
1884,Jonnie,7,0
1884,Lonie,7,8
1884,Odie,7,11
1884,Robert,7,2468
1884,Thelma,7,0
1884,Tracy,7,11
1884,Trinidad,7,0
1884,Walter,7,1902
1884,Bobbie,6,0
1884,Dean,6,13
1884,Glenn,6,61
1884,Jewel,6,6
1884,Jewell,6,0
1884,Laurel,6,0
1884,Leo,6,192
1884,Louis,6,886
1884,Patricia,6,0
1884,Sammie,6,5
1884,Albert,5,1435
1884,Audie,5,0
1884,Clarence,5,889
1884,Glen,5,47
1884,Jamie,5,0
1884,Judy,5,0
1884,Justine,5,0
1884,Lonnie,5,88
1884,Paul,5,422
1884,Ralph,5,464
1884,Samuel,0,945
1884,David,0,761
1884,Richard,0,749
1884,Ernest,0,690
1884,Roy,0,680
1884,Andrew,0,616
1884,Oscar,0,615
1884,Daniel,0,573
1884,Sam,0,533
1884,Peter,0,524
1884,Elmer,0,523
1884,Carl,0,521
1884,Alfred,0,520
1884,Benjamin,0,509
1884,Earl,0,464
1884,Frederick,0,454
1884,Howard,0,432
1884,Herbert,0,421
1884,Martin,0,385
1884,Jacob,0,381
1884,Michael,0,373
1884,Eugene,0,321
1884,Edwin,0,308
1884,Raymond,0,299
1884,Charley,0,290
1884,Jack,0,274
1884,Floyd,0,263
1884,Lawrence,0,262
1884,Alexander,0,236
1884,Patrick,0,222
1884,August,0,213
1884,Archie,0,206
1884,Leonard,0,206
1884,Harold,0,191
1884,Allen,0,182
1884,Anthony,0,179
1884,Stephen,0,165
1884,Philip,0,161
1884,Leroy,0,154
1884,Leon,0,150
1884,Alex,0,148
1884,Alvin,0,145
1884,Calvin,0,139
1884,Perry,0,135
1884,Norman,0,130
1884,Victor,0,124
1884,Lester,0,123
1884,Jerry,0,121
1884,Wesley,0,120
1884,Matthew,0,117
1884,Maurice,0,115
1884,Dennis,0,113
1884,Jose,0,112
1884,Jay,0,110
1884,Russell,0,107
1884,Stanley,0,105
1884,Nathan,0,100
1884,Aaron,0,97
1884,Mark,0,96
1884,Melvin,0,95
1884,Noah,0,94
1884,Manuel,0,90
1884,Phillip,0,89
1884,Marshall,0,88
1884,Virgil,0,88
1884,Elijah,0,85
1884,Adam,0,83
1884,Timothy,0,77
1884,Curtis,0,73
1884,Ellis,0,73
1884,Harley,0,73
1884,Marvin,0,73
1884,Austin,0,70
1884,Nicholas,0,69
1884,Christopher,0,68
1884,Logan,0,63
1884,Blaine,0,62
1884,Donald,0,59
1884,Chris,0,57
1884,Marcus,0,57
1884,Joel,0,56
1884,Juan,0,56
1884,Monroe,0,56
1884,Nathaniel,0,56
1884,Scott,0,56
1884,Andy,0,55
1884,Christian,0,54
1884,Emery,0,51
1884,Vincent,0,51
1884,Vernon,0,50
1884,Julian,0,48
1884,Don,0,47
1884,Riley,0,47
1884,Asa,0,43
1884,Ezra,0,43
1884,Joshua,0,41
1884,Tony,0,41
1884,Bruce,0,40
1884,Elisha,0,39
1884,Roger,0,39
1884,Emory,0,38
1884,Van,0,38
1884,Jerome,0,37
1884,Douglas,0,36
1884,Antonio,0,34
1884,Mitchell,0,34
1884,Wayne,0,34
1884,Morgan,0,33
1884,Royal,0,32
1884,Spencer,0,32
1884,Kenneth,0,29
1884,Lynn,0,27
1884,Pat,0,26
1884,Israel,0,25
1884,Jason,0,25
1884,Jordan,0,25
1884,Carey,0,24
1884,Carroll,0,24
1884,Elliott,0,22
1884,Evan,0,22
1884,Gabriel,0,21
1884,Jonathan,0,21
1884,Taylor,0,21
1884,Madison,0,20
1884,Raleigh,0,20
1884,Sterling,0,20
1884,Steven,0,20
1884,Dallas,0,19
1884,Gerald,0,19
1884,Loren,0,19
1884,Sol,0,19
1884,Aubrey,0,18
1884,Billie,0,18
1884,Larry,0,18
1884,Valentine,0,18
1884,Addison,0,17
1884,Jules,0,17
1884,Micheal,0,17
1884,Avery,0,16
1884,Shelby,0,16
1884,Beverly,0,15
1884,Emerson,0,15
1884,Johnny,0,15
1884,Luis,0,14
1884,Mason,0,14
1884,Bennett,0,13
1884,Carlos,0,13
1884,Carson,0,13
1884,Carter,0,13
1884,Clair,0,13
1884,Rodney,0,13
1884,Sydney,0,13
1884,Eric,0,12
1884,Ivory,0,12
1884,Noel,0,12
1884,Gene,0,11
1884,Jesus,0,11
1884,Merrill,0,11
1884,Randall,0,11
1884,Ronald,0,11
1884,Sandy,0,11
1884,Troy,0,11
1884,Augustine,0,10
1884,Dale,0,10
1884,Finley,0,10
1884,Hollis,0,10
1884,Hudson,0,10
1884,Kelly,0,10
1884,Reese,0,10
1884,Terry,0,10
1884,Travis,0,10
1884,Adrian,0,9
1884,Alan,0,9
1884,Cary,0,9
1884,Lindsay,0,9
1884,Lindsey,0,9
1884,Merritt,0,9
1884,Oakley,0,9
1884,Parker,0,9
1884,Whitney,0,9
1884,Drew,0,8
1884,Harlow,0,8
1884,Paris,0,8
1884,Allison,0,7
1884,Billy,0,7
1884,Cameron,0,7
1884,Harper,0,7
1884,Jimmy,0,7
1884,Lacy,0,7
1884,Odell,0,7
1884,Otha,0,7
1884,Ashley,0,6
1884,Bailey,0,6
1884,Bernie,0,6
1884,Brady,0,6
1884,Brooks,0,6
1884,Elliot,0,6
1884,Hunter,0,6
1884,Jule,0,6
1884,Justin,0,6
1884,Kelley,0,6
1884,Larkin,0,6
1884,Lorenza,0,6
1884,Marlin,0,6
1884,Palmer,0,6
1884,Reece,0,6
1884,Tommy,0,6
1884,Blair,0,5
1884,Charly,0,5
1884,Cody,0,5
1884,Courtney,0,5
1884,Ellery,0,5
1884,Garnett,0,5
1884,Gary,0,5
1884,Gentry,0,5
1884,Gregory,0,5
1884,Lauren,0,5
1884,Peyton,0,5
1884,Rene,0,5
1884,Stacy,0,5
1884,Tyler,0,5
1884,Waverly,0,5
1885,Mary,9128,38
1885,Anna,3994,20
1885,Emma,2728,14
1885,Elizabeth,2582,9
1885,Margaret,2204,11
1885,Clara,1910,6
1885,Annie,1703,9
1885,Alice,1681,9
1885,Florence,1667,12
1885,Grace,1575,5
1885,Ethel,1495,13
1885,Martha,1425,5
1885,Sarah,1424,7
1885,Laura,1325,0
1885,Carrie,1283,5
1885,Rose,1164,9
1885,Pearl,1146,57
1885,Lillian,1143,0
1885,Helen,1134,6
1885,Edna,1077,0
1885,Julia,1062,7
1885,Eva,971,0
1885,Louise,956,0
1885,Jessie,952,202
1885,Marie,885,5
1885,Catherine,846,0
1885,Frances,844,12
1885,Katherine,751,0
1885,Rosa,623,0
1885,Nancy,527,0
1885,Alma,515,10
1885,Ruth,506,5
1885,Irene,376,0
1885,Emily,346,0
1885,Amanda,339,0
1885,Jane,330,0
1885,Kathryn,320,0
1885,Willie,312,614
1885,Ollie,305,77
1885,Rebecca,302,0
1885,Susan,302,0
1885,Virginia,289,0
1885,Hazel,281,0
1885,Ruby,272,5
1885,Mildred,245,0
1885,Amy,240,0
1885,Theresa,232,0
1885,Augusta,223,0
1885,Ora,218,58
1885,Sara,215,0
1885,Rachel,212,0
1885,Ann,208,0
1885,Marion,198,141
1885,Dorothy,196,0
1885,Barbara,195,0
1885,Evelyn,191,0
1885,Allie,176,19
1885,Maria,175,0
1885,Victoria,163,0
1885,Betty,155,0
1885,Essie,153,7
1885,Eunice,136,0
1885,Lou,135,13
1885,Christine,132,0
1885,Winifred,120,0
1885,Christina,107,0
1885,Lois,105,0
1885,Isabel,102,0
1885,Jean,99,17
1885,Bernice,96,0
1885,Gladys,91,0
1885,Gussie,87,0
1885,Carolyn,86,0
1885,Hallie,75,7
1885,Francis,66,319
1885,Teresa,66,0
1885,Marian,64,5
1885,Linda,60,0
1885,Cynthia,59,0
1885,Bonnie,53,7
1885,Norma,51,0
1885,Vivian,51,6
1885,Artie,50,11
1885,Ivy,50,0
1885,Claire,49,8
1885,Fay,48,18
1885,Janet,46,0
1885,Lee,46,348
1885,John,45,8756
1885,Melissa,45,0
1885,Georgie,38,0
1885,Kathleen,38,0
1885,Alpha,35,12
1885,Frankie,35,0
1885,June,34,8
1885,Antonia,33,0
1885,William,33,8044
1885,Cleo,32,8
1885,Cecil,31,87
1885,Johnnie,31,71
1885,Doris,30,0
1885,Audrey,29,0
1885,George,29,4674
1885,Jimmie,28,25
1885,Lennie,28,5
1885,Clare,27,8
1885,Donna,26,0
1885,James,26,5175
1885,Clyde,25,318
1885,Eddie,25,141
1885,Ellie,25,6
1885,Ray,25,237
1885,Carmen,24,0
1885,Charles,24,4599
1885,Connie,22,7
1885,Corrie,22,0
1885,Tommie,22,12
1885,Vernie,22,7
1885,Donnie,21,0
1885,Patsy,21,0
1885,Henry,19,2406
1885,Julie,19,0
1885,Louie,19,43
1885,Angela,18,0
1885,Frank,18,3067
1885,Alva,17,46
1885,Ara,17,0
1885,Camille,17,0
1885,Gail,17,0
1885,Samantha,17,0
1885,Merle,16,26
1885,Shirley,16,17
1885,Jesse,15,556
1885,Lonnie,15,74
1885,Bennie,14,51
1885,Ira,14,235
1885,Isa,14,0
1885,Johnie,14,33
1885,Joseph,14,2540
1885,Judith,14,0
1885,Lonie,14,6
1885,Arie,13,0
1885,Diana,13,0
1885,Beryl,12,0
1885,Claudie,12,0
1885,Joe,12,681
1885,Nova,12,0
1885,Tracy,12,12
1885,Adell,11,0
1885,Carol,11,0
1885,Dolores,11,0
1885,Guadalupe,11,8
1885,Harry,11,2198
1885,Jo,11,0
1885,Leo,11,199
1885,Ocie,11,5
1885,Robert,11,2322
1885,Theo,11,8
1885,Arthur,10,1516
1885,Deborah,10,0
1885,Karen,10,0
1885,Leslie,10,122
1885,Sidney,10,170
1885,Valentine,10,16
1885,Bobbie,9,0
1885,Charlie,9,705
1885,Elmer,9,443
1885,Glenn,9,68
1885,Golden,9,0
1885,Jewel,9,0
1885,Jewell,9,0
1885,Joan,9,0
1885,Joy,9,0
1885,Santos,9,0
1885,Thomas,9,2266
1885,Courtney,8,5
1885,Dee,8,28
1885,Fred,8,1562
1885,Garnet,8,0
1885,Arlie,7,9
1885,Joyce,7,0
1885,Lacy,7,12
1885,Laverne,7,6
1885,Odie,7,7
1885,Walter,7,1808
1885,Albert,6,1429
1885,Andrea,6,0
1885,Crystal,6,0
1885,Dana,6,9
1885,Erie,6,0
1885,Jessica,6,0
1885,Judy,6,0
1885,Justine,6,0
1885,Kay,6,0
1885,Ossie,6,7
1885,Paul,6,428
1885,Sammie,6,5
1885,Scottie,6,0
1885,Carl,5,494
1885,Clifford,5,139
1885,Dannie,5,0
1885,David,5,712
1885,Delma,5,0
1885,Edward,5,2220
1885,Floyd,5,259
1885,Gene,5,20
1885,Glen,5,45
1885,Laurel,5,0
1885,Laurie,5,0
1885,Lindy,5,0
1885,Louis,5,809
1885,Lupe,5,0
1885,Lynn,5,25
1885,Patricia,5,0
1885,Rene,5,5
1885,Roy,5,691
1885,Vernon,5,71
1885,Clarence,0,906
1885,Samuel,0,888
1885,Ernest,0,718
1885,Richard,0,672
1885,Oscar,0,623
1885,Andrew,0,599
1885,Daniel,0,535
1885,Peter,0,516
1885,Sam,0,492
1885,Earl,0,481
1885,Frederick,0,466
1885,Benjamin,0,464
1885,Alfred,0,446
1885,Howard,0,438
1885,Ralph,0,422
1885,Herbert,0,388
1885,Michael,0,370
1885,Martin,0,357
1885,Eugene,0,345
1885,Jacob,0,343
1885,Raymond,0,308
1885,Jack,0,295
1885,Edwin,0,289
1885,Lawrence,0,288
1885,Charley,0,285
1885,Patrick,0,217
1885,Alexander,0,205
1885,Leonard,0,204
1885,Harold,0,201
1885,Archie,0,196
1885,August,0,193
1885,Allen,0,184
1885,Philip,0,163
1885,Leroy,0,162
1885,Alex,0,159
1885,Stephen,0,158
1885,Anthony,0,153
1885,Leon,0,146
1885,Victor,0,143
1885,Lester,0,141
1885,Alvin,0,125
1885,Calvin,0,119
1885,Norman,0,118
1885,Jerry,0,115
1885,Perry,0,115
1885,Dennis,0,112
1885,Jose,0,111
1885,Matthew,0,111
1885,Melvin,0,110
1885,Wesley,0,108
1885,Nathan,0,103
1885,Stanley,0,97
1885,Adam,0,96
1885,Maurice,0,96
1885,Russell,0,94
1885,Jay,0,91
1885,Manuel,0,90
1885,Aaron,0,88
1885,Phillip,0,87
1885,Elijah,0,82
1885,Virgil,0,82
1885,Ellis,0,78
1885,Marshall,0,78
1885,Noah,0,76
1885,Mark,0,74
1885,Christopher,0,71
1885,Curtis,0,70
1885,Nicholas,0,66
1885,Marvin,0,65
1885,Timothy,0,64
1885,Riley,0,58
1885,Bruce,0,56
1885,Joel,0,56
1885,Andy,0,55
1885,Christian,0,55
1885,Austin,0,54
1885,Juan,0,54
1885,Monroe,0,54
1885,Nathaniel,0,54
1885,Jerome,0,53
1885,Scott,0,52
1885,Harley,0,51
1885,Chris,0,50
1885,Julian,0,49
1885,Vincent,0,48
1885,Donald,0,47
1885,Marcus,0,44
1885,Asa,0,43
1885,Joshua,0,43
1885,Emery,0,41
1885,Kenneth,0,41
